idProduct,idMetacard,product_name,candidate_1_collector_number,candidate_1_card_name,candidate_1_rarity,candidate_1_image,candidate_2_collector_number,candidate_2_card_name,candidate_2_rarity,candidate_2_image,candidate_3_collector_number,candidate_3_card_name,candidate_3_rarity,candidate_3_image,ambiguity_reason,evidence_available,recommended_candidate,recommendation_confidence,approved,approved_collector_number,review_notes
719642,421119,Wigglytuff ex [Expanding Body | Friend Tackle],040,Wigglytuff ex,,https://assets.tcgdex.net/en/sv/sv03.5/040,187,Wigglytuff ex,,https://assets.tcgdex.net/en/sv/sv03.5/187,,,,,name_signature=wigglytuff ex; attack_signature=expanding body | friend tackle; no_direct_external_id_match,name_signature=wigglytuff ex; attack_signature=expanding body | friend tackle; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719643,421144,Alakazam ex [Mind Jack | Dimensional Hand],065,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/065,188,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/188,201,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/201,name_signature=alakazam ex; attack_signature=mind jack | dimensional hand; no_direct_external_id_match,name_signature=alakazam ex; attack_signature=mind jack | dimensional hand; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719644,421155,Golem ex [Dynamic Roll | Rock Blaster],076,Golem ex,,https://assets.tcgdex.net/en/sv/sv03.5/076,189,Golem ex,,https://assets.tcgdex.net/en/sv/sv03.5/189,,,,,name_signature=golem ex; attack_signature=dynamic roll | rock blaster; no_direct_external_id_match,name_signature=golem ex; attack_signature=dynamic roll | rock blaster; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719645,421194,Kangaskhan ex [Triple Draw | Incessant Punching],115,Kangaskhan ex,,https://assets.tcgdex.net/en/sv/sv03.5/115,190,Kangaskhan ex,,https://assets.tcgdex.net/en/sv/sv03.5/190,,,,,name_signature=kangaskhan ex; attack_signature=triple draw | incessant punching; no_direct_external_id_match,name_signature=kangaskhan ex; attack_signature=triple draw | incessant punching; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719646,421203,Jynx ex [Heart-Stopping Kiss | Icy Wind],124,Jynx ex,,https://assets.tcgdex.net/en/sv/sv03.5/124,191,Jynx ex,,https://assets.tcgdex.net/en/sv/sv03.5/191,,,,,name_signature=jynx ex; attack_signature=heart stopping kiss | icy wind; no_direct_external_id_match,name_signature=jynx ex; attack_signature=heart stopping kiss | icy wind; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719647,421224,Zapdos ex [Voltaic Float | Multishot Lightning],145,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/145,192,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/192,202,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/202,name_signature=zapdos ex; attack_signature=voltaic float | multishot lightning; no_direct_external_id_match,name_signature=zapdos ex; attack_signature=voltaic float | multishot lightning; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719648,421230,Mew ex [Restart | Genome Hacking],151,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/151,193,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/193,205,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/205,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719649,421239,Erika's Invitation,160,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/160,196,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/196,203,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/203,name_signature=erika s invitation; no_direct_external_id_match,name_signature=erika s invitation; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719650,421240,Giovanni's Charisma,161,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/161,197,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/197,204,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/204,name_signature=giovanni s charisma; no_direct_external_id_match,name_signature=giovanni s charisma; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719651,421241,Daisy's Help,158,Daisy’s Help,,https://assets.tcgdex.net/en/sv/sv03.5/158,195,Daisy’s Help,,https://assets.tcgdex.net/en/sv/sv03.5/195,,,,,name_signature=daisy s help; no_direct_external_id_match,name_signature=daisy s help; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719652,421242,Bill's Transfer,156,Bill’s Transfer,,https://assets.tcgdex.net/en/sv/sv03.5/156,194,Bill’s Transfer,,https://assets.tcgdex.net/en/sv/sv03.5/194,,,,,name_signature=bill s transfer; no_direct_external_id_match,name_signature=bill s transfer; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719653,421082,Venusaur ex [Tranquil Flower | Dangerous Toxwhip],003,Venusaur ex,,https://assets.tcgdex.net/en/sv/sv03.5/003,182,Venusaur ex,,https://assets.tcgdex.net/en/sv/sv03.5/182,198,Venusaur ex,,https://assets.tcgdex.net/en/sv/sv03.5/198,name_signature=venusaur ex; attack_signature=tranquil flower | dangerous toxwhip; no_direct_external_id_match,name_signature=venusaur ex; attack_signature=tranquil flower | dangerous toxwhip; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719654,421085,Charizard ex [Brave Wing | Explosive Vortex],006,Charizard ex,,https://assets.tcgdex.net/en/sv/sv03.5/006,183,Charizard ex,,https://assets.tcgdex.net/en/sv/sv03.5/183,199,Charizard ex,,https://assets.tcgdex.net/en/sv/sv03.5/199,name_signature=charizard ex; attack_signature=brave wing | explosive vortex; no_direct_external_id_match,name_signature=charizard ex; attack_signature=brave wing | explosive vortex; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719655,421088,Blastoise ex [Solid Shell | Twin Cannons],009,Blastoise ex,,https://assets.tcgdex.net/en/sv/sv03.5/009,184,Blastoise ex,,https://assets.tcgdex.net/en/sv/sv03.5/184,200,Blastoise ex,,https://assets.tcgdex.net/en/sv/sv03.5/200,name_signature=blastoise ex; attack_signature=solid shell | twin cannons; no_direct_external_id_match,name_signature=blastoise ex; attack_signature=solid shell | twin cannons; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719656,421144,Alakazam ex [Mind Jack | Dimensional Hand],065,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/065,188,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/188,201,Alakazam ex,,https://assets.tcgdex.net/en/sv/sv03.5/201,name_signature=alakazam ex; attack_signature=mind jack | dimensional hand; no_direct_external_id_match,name_signature=alakazam ex; attack_signature=mind jack | dimensional hand; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719657,421224,Zapdos ex [Voltaic Float | Multishot Lightning],145,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/145,192,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/192,202,Zapdos ex,,https://assets.tcgdex.net/en/sv/sv03.5/202,name_signature=zapdos ex; attack_signature=voltaic float | multishot lightning; no_direct_external_id_match,name_signature=zapdos ex; attack_signature=voltaic float | multishot lightning; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719658,421230,Mew ex [Restart | Genome Hacking],151,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/151,193,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/193,205,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/205,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719659,421239,Erika's Invitation,160,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/160,196,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/196,203,Erika’s Invitation,,https://assets.tcgdex.net/en/sv/sv03.5/203,name_signature=erika s invitation; no_direct_external_id_match,name_signature=erika s invitation; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719660,421240,Giovanni's Charisma,161,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/161,197,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/197,204,Giovanni’s Charisma,,https://assets.tcgdex.net/en/sv/sv03.5/204,name_signature=giovanni s charisma; no_direct_external_id_match,name_signature=giovanni s charisma; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
719661,421230,Mew ex [Restart | Genome Hacking],151,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/151,193,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/193,205,Mew ex,,https://assets.tcgdex.net/en/sv/sv03.5/205,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match,name_signature=mew ex; attack_signature=restart | genome hacking; no_direct_external_id_match; no unique numbered printing candidate; idMetacard retained as Cardmarket grouping evidence; never used as numbered identity; exact internal TCGdex images; structured Pokémon metadata,,NONE,false,,
