collection_item_id,printing_id,game,card_name,set,card_number,collector_number,language,variant,finish,treatment,candidate_cardmarket_product_id,candidate_product_name,candidate_expansion,evidence,proposed_status,row_hash,approved,selected_cardmarket_product_id,manifest_id
89,560,magic,"Art Series: Gimli, Counter of Kills",ltr,ART-10,ART-10,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718561,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718561], ""validated_stored_ids"": [718561]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,4480a8ed617afda95fc51b1f07e9c3ecc0f0428b17c1ee5f501e531b20fd7014,true,718561,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
90,562,magic,Art Series: Generous Ent,ltr,ART-11,ART-11,en,Art Series,nonfoil,Art Series Gold-Stamped,718563,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718563], ""validated_stored_ids"": [718563]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,16e272cbad84611929efb6114a3004ef3a0af72435bec2fe8fa15e9151abb982,true,718563,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
91,565,magic,Art Series: Mirrormere Guardian,ltr,ART-12,ART-12,en,Art Series,nonfoil,Art Series Gold-Stamped,718566|718565,|,|,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718566], ""validated_stored_ids"": [718566]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,bc807258021331133c55aa3bb8275aa1b6e1761e768d899413f3fb452d7f5b38,true,718565,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
92,569,magic,"Art Series: Bilbo, Retired Burglar",ltr,ART-14,ART-14,en,Art Series,nonfoil,Art Series Gold-Stamped,718575,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718575], ""validated_stored_ids"": [718575]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,f468dc90744cd129000a71f0dcbef856c9cbd548af34deb96b7dca1278c37bb7,true,718575,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
93,574,magic,"Art Series: Legolas, Counter of Kills",ltr,ART-17,ART-17,en,Art Series,nonfoil,Art Series Gold-Stamped,718582,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718582], ""validated_stored_ids"": [718582]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,e6658ae734f8a5a9dbefa02a0514edd6021b385f116faa3323b195bb2afb3564,true,718582,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
94,581,magic,Art Series: Saruman of Many Colors,ltr,ART-20,ART-20,en,Art Series,nonfoil,Art Series Gold-Stamped,718601,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718601], ""validated_stored_ids"": [718601]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,15ba21eb6fdfda9becef4db2fcfc895f69818d32b7450eb713a083a6ad24b6f1,true,718601,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
95,585,magic,"Art Series: Sharkey, Tyrant of the Shire",ltr,ART-22,ART-22,en,Art Series,nonfoil,Art Series Gold-Stamped,718605,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718605], ""validated_stored_ids"": [718605]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,f5a7bee6a231f80f6943aa79495c4e5aa5f3a686f931b8486313bcef1bcb8e06,true,718605,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
96,586,magic,"Art Series: Shelob, Child of Ungoliant",ltr,ART-23,ART-23,en,Art Series,nonfoil,Art Series Gold-Stamped,718606,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718606], ""validated_stored_ids"": [718606]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,34a7c19f004a34f7517c0b541e02e087fd754ce4ffa1f8bbadb3148f40c7e971,true,718606,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
97,590,magic,"Art Series: Théoden, King of Rohan",ltr,ART-25,ART-25,en,Art Series,nonfoil,Art Series Gold-Stamped,718610,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718610], ""validated_stored_ids"": [718610]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,2a428a07898400586a323587974c7eb24bbc0f89574902706ad6de0e978f6454,true,718610,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
98,593,magic,Art Series: Tom Bombadil,ltr,ART-26,ART-26,en,Art Series,nonfoil,Art Series Gold-Stamped,718613,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718613], ""validated_stored_ids"": [718613]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,4812c5c75a62c08f4f3073a627c621305b8f8f25f46ec8de3fcee53c5badb622,true,718613,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
99,594,magic,Art Series: Uglúk of the White Hand,ltr,ART-27,ART-27,en,Art Series,nonfoil,Art Series Gold-Stamped,718614,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718614], ""validated_stored_ids"": [718614]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,0e209abe9b259ca444941c40417095c701e1ff936b9dd3e73acc44c7093f5784,true,718614,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
100,601,magic,Art Series: Plains,ltr,ART-30,ART-30,en,Art Series,nonfoil,Art Series Gold-Stamped,718621,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718621], ""validated_stored_ids"": [718621]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,15e5161752f7f020de7cbee14db9b5a49e010b809755962860d23565e3dad7ed,true,718621,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
101,602,magic,Art Series: Mountain,ltr,ART-31,ART-31,en,Art Series,nonfoil,Art Series Gold-Stamped,718622,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718622], ""validated_stored_ids"": [718622]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,8ee68fd70acd0f3a8719cd73646fc693ce73165ee1e1a7c2c219b25193b338f9,true,718622,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
102,605,magic,Art Series: Elanor Gardner,ltr,ART-32,ART-32,en,Art Series,nonfoil,Art Series Gold-Stamped,718625,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718625], ""validated_stored_ids"": [718625]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,282a15359d239f62bfe2e2ef793d35a7e202604f346ab4a0de1c13bfc6a1a780,true,718625,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
103,606,magic,"Art Series: Aragorn and Arwen, Wed",ltr,ART-33,ART-33,en,Art Series,nonfoil,Art Series Gold-Stamped,718626,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718626], ""validated_stored_ids"": [718626]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,de2c37922a0c5191b7d0c7c8ab3bc833397968688766882da5913379f3a4d1be,true,718626,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
104,614,magic,Art Series: Bilbo's Ring,ltr,ART-37,ART-37,en,Art Series,nonfoil,Art Series Gold-Stamped,718640,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718640], ""validated_stored_ids"": [718640]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,e4fa702caf5aaf17fe4bbe3d2a2b400af1513aa989fece48fdc5b45482e8054e,true,718640,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
105,617,magic,"Art Series: Faramir, Field Commander",ltr,ART-38,ART-38,en,Art Series,nonfoil,Art Series Gold-Stamped,718643,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718643], ""validated_stored_ids"": [718643]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,36d3e1b007b40502ce0d775e90645fb116f41ae4d009c11615c34facb4164d63,true,718643,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
106,620,magic,"Art Series: Elrond, Lord of Rivendell",ltr,ART-40,ART-40,en,Art Series,nonfoil,Art Series Gold-Stamped,718646,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718646], ""validated_stored_ids"": [718646]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,9f25aafc303fe05528c607796a5400c0be4a2336204b90f976e729f25cb56d83,true,718646,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
107,626,magic,Art Series: Witch-king of Angmar,ltr,ART-43,ART-43,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718652,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718652], ""validated_stored_ids"": [718652]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,0d35ed38aba9dcb35bc04a15b2a68da3737a7454ae60fbe4198f356ef92d781b,true,718652,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
108,572,magic,Art Series: Frodo Baggins,ltr,ART-47,ART-47,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718580,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718580], ""validated_stored_ids"": [718580]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained. A16g recorded as conflicting provenance and incorrect for this Collection item.",EXACT,7ab715f0f0f5aa2a07c0c4aac99b1a8fb875d71cfe4003ba17889deb0bcaca02,true,718580,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
109,636,magic,Art Series: Galadriel of Lothlórien,ltr,ART-48,ART-48,en,Art Series,nonfoil,Art Series Gold-Stamped,718662,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718662], ""validated_stored_ids"": [718662]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,0a3318d827e8c2901afe6ad27eb0043b2df29d05614cbf61d63a40af27ef7bf6,true,718662,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
110,640,magic,"Art Series: Merry, Esquire of Rohan",ltr,ART-50,ART-50,en,Art Series,nonfoil,Art Series Gold-Stamped,718666,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718666], ""validated_stored_ids"": [718666]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,6cc805c1cf5cbf96127a806de70dc29fefe3b3a0f58553f9f483a23f8bacbf79,true,718666,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
111,643,magic,"Art Series: Pippin, Guard of the Citadel",ltr,ART-51,ART-51,en,Art Series,nonfoil,Art Series Gold-Stamped,718669,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718669], ""validated_stored_ids"": [718669]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,9ed10f44051de2799f4981c45a0e5a68468c7a36af25847c0c2a66803976c41f,true,718669,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
112,653,magic,Art Series: Mines of Moria,ltr,ART-56,ART-56,en,Art Series,nonfoil,Art Series Gold-Stamped,718683,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718683], ""validated_stored_ids"": [718683]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,e78c4e50d75908062897b90bd214b7c5a05e7fe576e2eded6123630abfee4d97,true,718683,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
113,654,magic,"Art Series: Aragorn, King of Gondor",ltr,ART-57,ART-57,en,Art Series,nonfoil,Art Series Gold-Stamped,718685,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718685], ""validated_stored_ids"": [718685]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,f51f4bb59687d58075c5eb3d07797d72d7dbdd5fa79dd7e6044f8bacf56293f1,true,718685,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
114,659,magic,"Art Series: Gwaihir, Greatest of the Eagles",ltr,ART-59,ART-59,en,Art Series,nonfoil,Art Series Gold-Stamped,718693,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718693], ""validated_stored_ids"": [718693]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,2c66b711012ae1d6b7c637d1d99c2851a5037106778e66dbd33b19f78562ebb6,true,718693,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
115,660,magic,Art Series: Call for Aid,ltr,ART-60,ART-60,en,Art Series,nonfoil,Art Series Gold-Stamped,718694,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718694], ""validated_stored_ids"": [718694]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,6ee3fd6fc3866b598f8a6bc14d650ae573f006ccae412780351d5802004a923e,true,718694,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
116,663,magic,Art Series: Cavern-Hoard Dragon,ltr,ART-61,ART-61,en,Art Series,nonfoil,Art Series Gold-Stamped,718700,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718700], ""validated_stored_ids"": [718700]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,61505ee20b0778a25217588af58b15f36269fa58957bfa8d3e1719e6cc6d8a33,true,718700,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
117,667,magic,"Art Series: Gríma, Saruman's Footman",ltr,ART-63,ART-63,en,Art Series,nonfoil,Art Series Gold-Stamped,718708,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718708], ""validated_stored_ids"": [718708]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,72a3c5c66e29a53729f109ca23d70caa9a9d4ef1eb876eef8d3c95971e20afb9,true,718708,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
118,671,magic,"Art Series: Merry, Warden of Isengard",ltr,ART-65,ART-65,en,Art Series,nonfoil,Art Series Gold-Stamped,718715,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718715], ""validated_stored_ids"": [718715]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,5fe45b930e7609fec7815d9b4bc224460d01a5a473f0335f03142bfd103ae009,true,718715,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
119,674,magic,"Art Series: Treebeard, Gracious Host",ltr,ART-67,ART-67,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718719,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718719], ""validated_stored_ids"": [718719]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,718042798a0a8899dccfd3a36b2dcd9af533cfa9b60889ca47975d1c220d1b2e,true,718719,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
120,684,magic,Art Series: Asceticism,ltr,ART-72,ART-72,en,Art Series,nonfoil,Art Series Gold-Stamped,718740,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718740], ""validated_stored_ids"": [718740]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,d7995ad4cef8cf2b780cd1b7c72be2bb1b968ac6bcf00941b23d607c3858b077,true,718740,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
121,689,magic,Art Series: Realm Seekers,ltr,ART-74,ART-74,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718747,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718747], ""validated_stored_ids"": [718747]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,744a4647704b154e231d83e88c2916cbad5e20b06f7123e5599277f425704480,true,718747,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
122,696,magic,Art Series: Ghost Quarter,ltr,ART-78,ART-78,en,Art Series,nonfoil,Art Series Gold-Stamped,718757,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718757], ""validated_stored_ids"": [718757]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,f1590cd412eaec8eed73d1d01bad9fb3ad42af7360f596477a5453fb2d6024e6,true,718757,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
123,701,magic,Art Series: Valley of Gorgoroth,ltr,ART-80,ART-80,en,Art Series,nonfoil,Art Series Gold-Stamped,718763,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718763], ""validated_stored_ids"": [718763]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,0593f358f8bcaef9d3e7a2608e85c838deb1792eb233a6f19b3392ff442d1349,true,718763,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
124,664,magic,"Art Series: Faramir, Steward of Gondor",ltr,ART-62,ART-62,en,Art Series,nonfoil,Art Series Gold-Stamped,718704,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718704], ""validated_stored_ids"": [718704]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,bc2e18cfa335ff2b69ff67da337d0365faf2fe8c1d065a758e8d0ee527c35acf,true,718704,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
125,646,magic,Art Series: Nazgûl,ltr,ART-53,ART-53,en,Art Series,nonfoil,Art Series Gold-Stamped,718672,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718672], ""validated_stored_ids"": [718672]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,d601cb860f27c9078674c4b3b71974eef68830df9b468cb31c971e2e0a273af1,true,718672,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
126,582,magic,"Art Series: Sauron, the Dark Lord",ltr,ART-21,ART-21,en,Art Series,nonfoil,Art Series Gold-Stamped,718602,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718602], ""validated_stored_ids"": [718602]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,bb9f643216daafb680188c4fb204155867ec34303cde2d74f9ecc99281f401ef,true,718602,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
127,570,magic,"Art Series: Éowyn, Fearless Knight",ltr,ART-15,ART-15,en,Art Series,nonfoil,Art Series Gold-Stamped,718577,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718577], ""validated_stored_ids"": [718577]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,1c5fd8e775b2530f4e7237096da9e6ac56bda331cc31eff56688a9e634d15a31,true,718577,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
128,645,magic,Art Series: Samwise Gamgee,ltr,ART-19,ART-19,en,Gold-Stamped,nonfoil,Art Series Gold-Stamped,718671,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718671], ""validated_stored_ids"": [718671]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained. A52g recorded as conflicting provenance and incorrect for this Collection item.",EXACT,c98cf03a7af231a01c925526bad33757fc397bd3c722988f1ea483c055c94076,true,718671,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
131,546,magic,Art Series: Gandalf the White,ltr,ART-3,ART-3,en,Art Series,nonfoil,Art Series Gold-Stamped,718547,,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": null, ""stored_ids"": [718547], ""validated_stored_ids"": [718547]} Manual approval: EXACT_RECOVERED; provenance_gap=true retained.",EXACT,b1837d3c0e5d5fbdf54bb84ed3a2bfc46242f9bd259320ac473370d07fcee216,true,718547,54189435f777e9746d116ff2e4e83ab5071dc63465a645a923edce2b1307fb2c
