idMetacard,product_count,product_ids,product_names,matched_numbers,matched_names,matched_finishes,grouping_behavior,mapping_statuses,notes
421217,2,"719591,719633",Omanyte [Tentacular Return] || Omanyte [Tentacular Return],,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421218,1,719592,Omastar [Primordial Tentacles | Aqua Split],139,Omastar,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421219,1,719593,Kabuto [Double Scratch],140,Kabuto,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421220,1,719594,Kabutops [Ancient Way | Draining Blade],141,Kabutops,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421221,1,719595,Aerodactyl [Glide | Devolution Ray],142,Aerodactyl,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421222,2,"719596,719634",Snorlax [Voraciousness | Thudding Press] || Snorlax [Voraciousness | Thudding Press],143,Snorlax,,one_number_multiple_products,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421223,1,719597,Articuno [Ice Float | Blizzard],144,Articuno,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421224,3,"719598,719647,719657",Zapdos ex [Voltaic Float | Multishot Lightning] || Zapdos ex [Voltaic Float | Multishot Lightning] || Zapdos ex [Voltaic Float | Multishot Lightning],,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421225,1,719599,Moltres [Flare Float | Blazing Flight],146,Moltres,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421226,1,719600,Dratini [Beat | Draconic Whip],147,Dratini,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421227,2,"719601,719635",Dragonair [Beat | Aqua Slash] || Dragonair [Beat | Aqua Slash],,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421228,1,719602,Dragonite [Jet Cruise | Dragon Pulse],149,Dragonite,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421229,2,"719603,719636",Mewtwo [Reflective Barrier | Psyslash] || Mewtwo [Reflective Barrier | Psyslash],150,Mewtwo,,one_number_multiple_products,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421230,4,"719604,719648,719658,719661",Mew ex [Restart | Genome Hacking] || Mew ex [Restart | Genome Hacking] || Mew ex [Restart | Genome Hacking] || Mew ex [Restart | Genome Hacking],,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421231,1,719605,Energy Sticker,159,Energy Sticker,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421232,1,719606,Grabber,162,Grabber,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421233,1,719607,Antique Helix Fossil [Helical Swell],153,Antique Helix Fossil,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421234,1,719608,Antique Dome Fossil [Domed Armor],152,Antique Dome Fossil,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421235,1,719609,Antique Old Amber [Amber Protection],154,Antique Old Amber,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421236,1,719610,Protective Goggles,164,Protective Goggles,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421237,1,719611,Big Air Balloon,155,Big Air Balloon,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421238,1,719612,Rigid Band,165,Rigid Band,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421239,3,"719614,719649,719659",Erika's Invitation || Erika's Invitation || Erika's Invitation,,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421240,3,"719615,719650,719660",Giovanni's Charisma || Giovanni's Charisma || Giovanni's Charisma,,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421241,2,"719616,719651",Daisy's Help || Daisy's Help,,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421242,2,"719617,719652",Bill's Transfer || Bill's Transfer,,,,multiple_products_unresolved,AMBIGUOUS,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
421243,1,719618,Cycling Road,157,Cycling Road,,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
439732,1,719663,Basic Psychic Energy,207,Basic Energy,holo,one_product,PROBABLE,"idMetacard is a Cardmarket grouping key, not a catalog card identity; duplicate names/products require finish or numbered evidence."
