local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
13178,magic,"Now for Wrath, Now for Ruin!",475,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,319,scryfall_oracle:8141fb64-7b55-40fb-8fe4-5efd805d8fef,,,4c45c58d-08f5-4a99-83f2-5fb5ff5b4aaa,737539,,737539,"Now for Wrath, Now for Ruin!",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.51,0.32,0.42,0.41,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737539, ""stored_ids"": [737539], ""validated_stored_ids"": [737539]}",,,,
13179,magic,"Now for Wrath, Now for Ruin!",475,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,319,scryfall_oracle:8141fb64-7b55-40fb-8fe4-5efd805d8fef,,,4c45c58d-08f5-4a99-83f2-5fb5ff5b4aaa,737539,,737539,"Now for Wrath, Now for Ruin!",5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.51,0.32,0.42,0.41,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737539, ""stored_ids"": [737539], ""validated_stored_ids"": [737539]}",,,,
13180,magic,Protector of Gondor,476,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,533,scryfall_oracle:cf6bb391-4fde-43c4-a0c5-990630d0ddcf,,,71143c99-1362-471c-96a9-02890d32f4ff,737540,,737540,Protector of Gondor,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.18,0.14,0.16,0.15,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737540, ""stored_ids"": [737540], ""validated_stored_ids"": [737540]}",,,,
13181,magic,Protector of Gondor,476,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,533,scryfall_oracle:cf6bb391-4fde-43c4-a0c5-990630d0ddcf,,,71143c99-1362-471c-96a9-02890d32f4ff,737540,,737540,Protector of Gondor,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.18,0.14,0.16,0.15,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737540, ""stored_ids"": [737540], ""validated_stored_ids"": [737540]}",,,,
13182,magic,Reprieve,477,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,606,scryfall_oracle:f0449cbd-855c-4c20-a1f5-f76a395d8d39,,,b62104ea-1410-4918-9c7d-da6019324600,737542,,737542,Reprieve,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,1.45,2.11,1.54,2.14,2.01,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737542, ""stored_ids"": [737542], ""validated_stored_ids"": [737542]}",,,,
13183,magic,Reprieve,477,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,606,scryfall_oracle:f0449cbd-855c-4c20-a1f5-f76a395d8d39,,,b62104ea-1410-4918-9c7d-da6019324600,737542,,737542,Reprieve,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,1.45,2.11,1.54,2.14,2.01,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737542, ""stored_ids"": [737542], ""validated_stored_ids"": [737542]}",,,,
13184,magic,Rosie Cotton of South Lane,478,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,55,scryfall_oracle:168d5711-4459-440f-8de4-aabffd47c44d,,,d44790d3-39ce-4e79-99b8-6b58cd578890,737544,,737544,Rosie Cotton of South Lane,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0.73,1.23,0.6,0.61,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737544, ""stored_ids"": [737544], ""validated_stored_ids"": [737544]}",,,,
13185,magic,Rosie Cotton of South Lane,478,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,55,scryfall_oracle:168d5711-4459-440f-8de4-aabffd47c44d,,,d44790d3-39ce-4e79-99b8-6b58cd578890,737544,,737544,Rosie Cotton of South Lane,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0.73,1.23,0.6,0.61,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737544, ""stored_ids"": [737544], ""validated_stored_ids"": [737544]}",,,,
13186,magic,Samwise the Stouthearted,479,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,34,scryfall_oracle:0e26b429-0469-474a-818a-2d4696c38a05,,,fb4781a6-0e77-426b-b917-52f59eceba98,737546,,737546,Samwise the Stouthearted,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.57,0.5,0.9,0.48,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737546, ""stored_ids"": [737546], ""validated_stored_ids"": [737546]}",,,,
13187,magic,Samwise the Stouthearted,479,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,34,scryfall_oracle:0e26b429-0469-474a-818a-2d4696c38a05,,,fb4781a6-0e77-426b-b917-52f59eceba98,737546,,737546,Samwise the Stouthearted,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.57,0.5,0.9,0.48,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737546, ""stored_ids"": [737546], ""validated_stored_ids"": [737546]}",,,,
13188,magic,Second Breakfast,480,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,489,scryfall_oracle:bf5f68b8-8ae2-4d08-b86c-4e6d3b653fec,,,3f88a06a-ab45-48b5-99cd-f13aede9dfc0,737549,,737549,Second Breakfast,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0,,,,0.04,0.47,0.54,0.35,0.35,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737549, ""stored_ids"": [737549], ""validated_stored_ids"": [737549]}",,,,
13189,magic,Second Breakfast,480,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,489,scryfall_oracle:bf5f68b8-8ae2-4d08-b86c-4e6d3b653fec,,,3f88a06a-ab45-48b5-99cd-f13aede9dfc0,737549,,737549,Second Breakfast,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0,,,,0.04,0.47,0.54,0.35,0.35,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737549, ""stored_ids"": [737549], ""validated_stored_ids"": [737549]}",,,,
13190,magic,Shire Shirriff,481,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,51,scryfall_oracle:14f36157-f55f-495d-9ffe-f38135a59750,,,9be0d67e-522b-48dc-afdd-7aae867821a3,737550,,737550,Shire Shirriff,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.22,0.25,0.22,0.17,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737550, ""stored_ids"": [737550], ""validated_stored_ids"": [737550]}",,,,
13191,magic,Shire Shirriff,481,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,51,scryfall_oracle:14f36157-f55f-495d-9ffe-f38135a59750,,,9be0d67e-522b-48dc-afdd-7aae867821a3,737550,,737550,Shire Shirriff,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.22,0.25,0.22,0.17,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737550, ""stored_ids"": [737550], ""validated_stored_ids"": [737550]}",,,,
13192,magic,Slip On the Ring,482,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,426,scryfall_oracle:a6b28298-9624-49d7-ad73-fcd1fd3556d2,,,0db59075-1ab4-4616-b969-36c52810d291,737553,,737553,Slip On the Ring,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.29,,,,0.15,0.53,0.4,0.6,0.6,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737553, ""stored_ids"": [737553], ""validated_stored_ids"": [737553]}",,,,
13193,magic,Slip On the Ring,482,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,426,scryfall_oracle:a6b28298-9624-49d7-ad73-fcd1fd3556d2,,,0db59075-1ab4-4616-b969-36c52810d291,737553,,737553,Slip On the Ring,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.29,,,,0.15,0.53,0.4,0.6,0.6,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737553, ""stored_ids"": [737553], ""validated_stored_ids"": [737553]}",,,,
13194,magic,Soldier of the Grey Host,483,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,411,scryfall_oracle:a04c6059-d9e2-4b2b-9db5-f936d69da4d4,,,62e960c5-729e-4732-afd6-20d08d62bcb3,737554,,737554,Soldier of the Grey Host,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.15,0.15,0.16,0.12,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737554, ""stored_ids"": [737554], ""validated_stored_ids"": [737554]}",,,,
13195,magic,Soldier of the Grey Host,483,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,411,scryfall_oracle:a04c6059-d9e2-4b2b-9db5-f936d69da4d4,,,62e960c5-729e-4732-afd6-20d08d62bcb3,737554,,737554,Soldier of the Grey Host,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.04,0.15,0.15,0.16,0.12,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737554, ""stored_ids"": [737554], ""validated_stored_ids"": [737554]}",,,,
13196,magic,Stalwarts of Osgiliath,484,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,542,scryfall_oracle:d41b2a4f-e137-4e61-99eb-6261ab3edd03,,,77cc84eb-f510-4573-bb56-831b4f82d7e7,737556,,737556,Stalwarts of Osgiliath,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.09,0.19,0.15,0.18,0.16,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737556, ""stored_ids"": [737556], ""validated_stored_ids"": [737556]}",,,,
13197,magic,Stalwarts of Osgiliath,484,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,542,scryfall_oracle:d41b2a4f-e137-4e61-99eb-6261ab3edd03,,,77cc84eb-f510-4573-bb56-831b4f82d7e7,737556,,737556,Stalwarts of Osgiliath,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.09,0.19,0.15,0.18,0.16,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737556, ""stored_ids"": [737556], ""validated_stored_ids"": [737556]}",,,,
13198,magic,Tale of Tinúviel,485,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,484,scryfall_oracle:bce30bc5-b059-42bb-a9a4-5886f5607160,,,2e9963da-f1f2-42c3-8fac-b1d16792d115,737558,,737558,Tale of Tinúviel,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.29,0.34,0.28,0.3,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737558, ""stored_ids"": [737558], ""validated_stored_ids"": [737558]}",,,,
13199,magic,Tale of Tinúviel,485,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,484,scryfall_oracle:bce30bc5-b059-42bb-a9a4-5886f5607160,,,2e9963da-f1f2-42c3-8fac-b1d16792d115,737558,,737558,Tale of Tinúviel,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.29,0.34,0.28,0.3,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737558, ""stored_ids"": [737558], ""validated_stored_ids"": [737558]}",,,,
13200,magic,Took Reaper,486,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,490,scryfall_oracle:bfd8daa9-029f-41aa-a947-cdfde3f4d6b6,,,abba1277-118e-4371-a6cf-9aeadabb388b,737560,,737560,Took Reaper,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.16,0.15,0.15,0.14,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737560, ""stored_ids"": [737560], ""validated_stored_ids"": [737560]}",,,,
13201,magic,Took Reaper,486,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,490,scryfall_oracle:bfd8daa9-029f-41aa-a947-cdfde3f4d6b6,,,abba1277-118e-4371-a6cf-9aeadabb388b,737560,,737560,Took Reaper,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.03,0.16,0.15,0.15,0.14,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737560, ""stored_ids"": [737560], ""validated_stored_ids"": [737560]}",,,,
13202,magic,War of the Last Alliance,487,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,nonfoil,Showcase,574,scryfall_oracle:e376702a-f56e-4e47-aa8c-3f80384d12a9,,,3214a1e1-3520-4d59-89bb-14a1336ef999,737563,,737563,War of the Last Alliance,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,7,0,,,,7,8.11,7.84,7.78,7.64,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737563, ""stored_ids"": [737563], ""validated_stored_ids"": [737563]}",,,,
13203,magic,War of the Last Alliance,487,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,rare,foil,Showcase,574,scryfall_oracle:e376702a-f56e-4e47-aa8c-3f80384d12a9,,,3214a1e1-3520-4d59-89bb-14a1336ef999,737563,,737563,War of the Last Alliance,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,7,0,,,,7,8.11,7.84,7.78,7.64,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737563, ""stored_ids"": [737563], ""validated_stored_ids"": [737563]}",,,,
13204,magic,Westfold Rider,488,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,58,scryfall_oracle:17d35b8f-2189-4587-9c57-425e93d883c6,,,3c73835d-4af8-4754-bcc8-176e43fceaea,737564,,737564,Westfold Rider,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.09,0.29,0.2,0.23,0.25,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737564, ""stored_ids"": [737564], ""validated_stored_ids"": [737564]}",,,,
13205,magic,Westfold Rider,488,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,58,scryfall_oracle:17d35b8f-2189-4587-9c57-425e93d883c6,,,3c73835d-4af8-4754-bcc8-176e43fceaea,737564,,737564,Westfold Rider,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.09,0.29,0.2,0.23,0.25,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737564, ""stored_ids"": [737564], ""validated_stored_ids"": [737564]}",,,,
13206,magic,You Cannot Pass!,489,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,361,scryfall_oracle:8e94ccdb-5978-440b-b7cd-11c7ca6b2c98,,,adae8941-8f93-46cd-a520-20330ed2acff,737567,,737567,You Cannot Pass!,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.49,0.89,0.47,0.37,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737567, ""stored_ids"": [737567], ""validated_stored_ids"": [737567]}",,,,
13207,magic,You Cannot Pass!,489,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,foil,Showcase,361,scryfall_oracle:8e94ccdb-5978-440b-b7cd-11c7ca6b2c98,,,adae8941-8f93-46cd-a520-20330ed2acff,737567,,737567,You Cannot Pass!,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.1,0,,,,0.1,0.49,0.89,0.47,0.37,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737567, ""stored_ids"": [737567], ""validated_stored_ids"": [737567]}",,,,
13208,magic,Arwen's Gift,490,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,nonfoil,Showcase,47,scryfall_oracle:13ac12db-d04b-4211-90df-886e1c597e8f,,,70466aa9-b81f-429e-9804-5d354f9fb86e,737568,,737568,Arwen's Gift,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.27,0.33,0.34,0.21,,0,,,,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737568, ""stored_ids"": [737568], ""validated_stored_ids"": [737568]}",,,,
13209,magic,Arwen's Gift,490,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,common,foil,Showcase,47,scryfall_oracle:13ac12db-d04b-4211-90df-886e1c597e8f,,,70466aa9-b81f-429e-9804-5d354f9fb86e,737568,,737568,Arwen's Gift,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.05,0.27,0.33,0.34,0.21,,0,,,,Foil Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737568, ""stored_ids"": [737568], ""validated_stored_ids"": [737568]}",,,,
13210,magic,The Bath Song,491,ltr,The Lord of the Rings: Tales of Middle-earth,en,Showcase,uncommon,nonfoil,Showcase,481,scryfall_oracle:bc475376-54eb-4846-9cfc-5fa2e7908905,,,9dc2521f-d9a5-4ae7-b5dc-bf0504e66345,737571,,737571,The Bath Song,5489,The Lord of the Rings: Tales of Middle-earth,,,mixed/unknown,0.15,0.27,0.27,0.27,0.27,0.15,0.32,0.39,0.32,0.32,Low,,EUR,EUR,,,,,"{""mapped_product_ids"": []}",AMBIGUOUS,Cardmarket bulk data does not prove finish/treatment,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""ambiguity_reasons"": [""unproven_treatment""], ""external_provenance"": [], ""scryfall_cardmarket_id"": 737571, ""stored_ids"": [737571], ""validated_stored_ids"": [737571]}",,,,
