local_printing_id,game,card_name,card_number,local_set_code,set_name,language,local_version,rarity,finish,treatment,canonical_id,canonical_identity,blueprint_id,cardtrader_ids,scryfall_id,stored_cardmarket_id,resolved_cardmarket_id,cardmarket_candidates,cardmarket_product_name,cardmarket_expansion_id,cardmarket_expansion,cardmarket_version,cardmarket_number,cardmarket_language_scope,low,trend,avg1,avg7,avg30,low_alt,trend_alt,avg1_alt,avg7_alt,avg30_alt,cardmarket_metric_used,current_price,current_currency,display_currency,current_source,current_source_product_id,current_confidence,current_timestamp,current_provenance,match_status,match_reason,identity_mismatch,currency_mismatch,metric_mismatch,price_difference,absolute_difference,percentage_difference,ratio,low_difference,low_percentage_difference,low_ratio,low_severity,low_vs_trend_difference,low_vs_trend_percentage,low_vs_trend_ratio,price_severity,primary_cause,secondary_tags,evidence,collection_quantity,collection_current_contribution,collection_cardmarket_contribution,collection_difference
5330,one_piece,Candy Maiden,OP08-075,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3953,one_piece:OP08-075,301313,301313,,788340,,788340,Candy Maiden (OP08-075),5896,,,OP08-075,mixed/unknown,0.1,0.21,0.13,0.18,0.21,,0,,,,Low,0.17,EUR,EUR,cardtrader,301313,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""abb495371f09740891000d05266cea8b319f4d7aa5fd982d26d825b2a842fd21\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788340, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788340], ""validated_stored_ids"": [788340]}",,,,
5331,one_piece,Ulti,OP08-078,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3956,one_piece:OP08-078,301315,301315,,788341,,788341,Ulti (OP08-078),5896,,,OP08-078,mixed/unknown,0.98,1.26,0.34,1.04,0.9,,0,,,,Low,7.92,EUR,EUR,cardtrader,301315,medium,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""00d861417858272166baeb41992daabb7728c29ec20f2b8618b92f0e44da8583\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788341, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788341], ""validated_stored_ids"": [788341]}",,,,
5332,one_piece,Guernica,OP08-081,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3961,one_piece:OP08-081,301316,301316,,788342,,788342,Guernica (OP08-081),5896,,,OP08-081,mixed/unknown,0.09,0.19,0.2,0.19,0.23,,0,,,,Low,0.23,EUR,EUR,cardtrader,301316,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""62849c2b822d59361965b2d3351679e71e086dc09a501c2377f84a0e6a73ea80\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788342, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788342], ""validated_stored_ids"": [788342]}",,,,
5333,one_piece,Ginrummy,OP08-086,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3967,one_piece:OP08-086,301319,301319,,788343,,788343,Ginrummy (OP08-086),5896,,,OP08-086,mixed/unknown,0.02,0.3,0.09,0.2,0.2,,0,,,,Low,0.26,EUR,EUR,cardtrader,301319,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""d91cfaeb5cbeef2e8a7ea8fa862fa4e40f4c9cb44040c9b66c9d1ed67567d2ad\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788343, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788343], ""validated_stored_ids"": [788343]}",,,,
5334,one_piece,Basil Hawkins,OP08-089,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3970,one_piece:OP08-089,301322,301322,,788344,,788344,Basil Hawkins (OP08-089),5896,,,OP08-089,mixed/unknown,0.09,0.25,0.2,0.27,0.22,,0,,,,Low,0.23,EUR,EUR,cardtrader,301322,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""69418a96b39acc57acca7d3e52f0133532467c9029f301f4f14d6ae7a8ef0bc8\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788344, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788344], ""validated_stored_ids"": [788344]}",,,,
5335,one_piece,Hamlet,OP08-090,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3971,one_piece:OP08-090,301323,301323,,788345,,788345,Hamlet (OP08-090),5896,,,OP08-090,mixed/unknown,0.05,0.19,0.2,0.14,0.12,,0,,,,Low,0.18,EUR,EUR,cardtrader,301323,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f5ab0b2997baf26ff7378b6b9b3b32e13362b2e46e27fe60e4deeda6791f422b\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788345, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788345], ""validated_stored_ids"": [788345]}",,,,
5336,one_piece,X.Drake,OP08-093,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3974,one_piece:OP08-093,301324,301324,,788346,,788346,X.Drake (OP08-093),5896,,,OP08-093,mixed/unknown,0.02,0.22,0.5,0.26,0.18,,0,,,,Low,0.16,EUR,EUR,cardtrader,301324,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""abe6829b567955a1059c973f38fab91c4c2c6b48c5e0ff845ed473ec351fff59\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788346, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788346], ""validated_stored_ids"": [788346]}",,,,
5337,one_piece,People's Dreams Don't Ever End!!,OP08-096,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3977,one_piece:OP08-096,301326,301326,,788347,,788347,People's Dreams Don't Ever End!! (OP08-096),5896,,,OP08-096,mixed/unknown,0.15,0.31,0.25,0.36,0.35,,0,,,,Low,0.5,EUR,EUR,cardtrader,301326,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""bcdf429dbdc9a20921d3429d963f40aa9fa3083df56c4e940167e68cfd0e99cc\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788347, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788347], ""validated_stored_ids"": [788347]}",,,,
5338,one_piece,Heliceratops,OP08-097,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3978,one_piece:OP08-097,301327,301327,,788348,,788348,Heliceratops (OP08-097),5896,,,OP08-097,mixed/unknown,0.08,0.17,0.14,0.14,0.14,,0,,,,Low,0.11,EUR,EUR,cardtrader,301327,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""93793e3f5d5986e9c010b69c479764817cea1b687af9f1851c7ff16c200bf112\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788348, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788348], ""validated_stored_ids"": [788348]}",,,,
5339,one_piece,Kalgara,OP08-099,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3574,one_piece:OP08-099,301328,301328,,788349,,788349,Kalgara (OP08-099),5896,,,OP08-099,mixed/unknown,0.36,1.11,0.9,1.38,1.47,,0,,,,Low,0.28,EUR,EUR,cardtrader,301328,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""1bf21a5db6e281e1a90004779c2071d240370172fead79768f5bb8d00642b032\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788349, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788349], ""validated_stored_ids"": [788349]}",,,,
5340,one_piece,Charlotte Angel,OP08-101,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3983,one_piece:OP08-101,301330,301330,,788350,,788350,Charlotte Angel (OP08-101),5896,,,OP08-101,mixed/unknown,0.1,0.25,0.24,0.23,0.23,,0,,,,Low,0.38,EUR,EUR,cardtrader,301330,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f04b18ff9bfe857e9679e146f763b8b9f689d3f265b1af303ddef588224f55c6\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788350, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788350], ""validated_stored_ids"": [788350]}",,,,
5341,one_piece,Charlotte Poire,OP08-104,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3986,one_piece:OP08-104,301333,301333,,788351,,788351,Charlotte Poire (OP08-104),5896,,,OP08-104,mixed/unknown,0.17,0.41,0.45,0.41,0.34,,0,,,,Low,0.6,EUR,EUR,cardtrader,301333,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""64a9a4d1fe5ab11bf0146d0edfa449021e354395d04ca097f87c33150d79487c\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788351, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788351], ""validated_stored_ids"": [788351]}",,,,
5342,one_piece,Nitro,OP08-107,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3991,one_piece:OP08-107,301334,301334,,788352,,788352,Nitro (OP08-107),5896,,,OP08-107,mixed/unknown,0.09,0.18,0.18,0.14,0.17,,0,,,,Low,0.18,EUR,EUR,cardtrader,301334,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""a2e014026537369a4bb0125428a1c107c8a0756cbfece8e30fa092a210910c99\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788352, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788352], ""validated_stored_ids"": [788352]}",,,,
5343,one_piece,Mont Blanc Cricket,OP08-108,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3992,one_piece:OP08-108,301335,301335,,788353,,788353,Mont Blanc Cricket (OP08-108),5896,,,OP08-108,mixed/unknown,0.07,0.42,0.1,0.31,0.25,,0,,,,Low,0.15,EUR,EUR,cardtrader,301335,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""076948023b2d97760d8ace99d3f7fac11cd6961f845ee728cb534c0abf8523c7\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788353, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788353], ""validated_stored_ids"": [788353]}",,,,
5344,one_piece,S-Bear,OP08-113,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3999,one_piece:OP08-113,301337,301337,,788354,,788354,S-Bear (OP08-113),5896,,,OP08-113,mixed/unknown,0.1,0.2,0.1,0.24,0.2,,0,,,,Low,0.24,EUR,EUR,cardtrader,301337,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""0f7acef26ed2861d868d1647eb995f6a2644e0d5aecda2efaf38c4b337a4ba3e\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788354, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788354], ""validated_stored_ids"": [788354]}",,,,
5345,one_piece,Burn Bazooka,OP08-116,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,4002,one_piece:OP08-116,301338,301338,,788355,,788355,Burn Bazooka (OP08-116),5896,,,OP08-116,mixed/unknown,0.09,0.17,0.1,0.17,0.16,,0,,,,Low,0.16,EUR,EUR,cardtrader,301338,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""b6ae7456a580a653a4fb3da7f1bb2ad6a09969bab019b59f44ad76ebbcd0270d\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788355, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788355], ""validated_stored_ids"": [788355]}",,,,
5346,one_piece,Chessmarimo,OP08-006,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3872,one_piece:OP08-006,301229,301229,,788356,,788356,Chessmarimo (OP08-006),5896,,,OP08-006,mixed/unknown,0.25,0.46,0.5,0.48,0.44,,0,,,,Low,0.4,EUR,EUR,cardtrader,301229,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""1fc3fa92e8529d89877f4c05da1632fc72096097c0317d586399ff30a140c99f\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788356, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788356], ""validated_stored_ids"": [788356]}",,,,
5347,one_piece,Hiking Bear,OP08-010,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3877,one_piece:OP08-010,301231,301231,,788357,,788357,Hiking Bear (OP08-010),5896,,,OP08-010,mixed/unknown,2.5,2.93,4.45,3.38,4.16,,0,,,,Low,2.89,EUR,EUR,cardtrader,301231,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""39459b3f555e789a79e684127df0a6b91a007f86987a1f8e3554cf02595d0ad4\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788357, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788357], ""validated_stored_ids"": [788357]}",,,,
5348,one_piece,Lapins,OP08-012,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3879,one_piece:OP08-012,301234,301234,,788358,,788358,Lapins (OP08-012),5896,,,OP08-012,mixed/unknown,0.48,0.58,0.45,0.54,0.65,,0,,,,Low,0.6,EUR,EUR,cardtrader,301234,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""6e86049147d51afdcbdd1cae644148f8130080943c1f90bd87efd87997667e8d\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788358, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788358], ""validated_stored_ids"": [788358]}",,,,
5349,one_piece,Robson,OP08-013,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3880,one_piece:OP08-013,301235,301235,,788359,,788359,Robson (OP08-013),5896,,,OP08-013,mixed/unknown,0.94,1.12,1.45,1.29,1.59,,0,,,,Low,1.63,EUR,EUR,cardtrader,301235,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""76e27d355dc288886bbecd0b7dcaaa5560e91271bcc051e0820aa8ec2b24a27d\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788359, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788359], ""validated_stored_ids"": [788359]}",,,,
5350,one_piece,Munch-Munch Mutation,OP08-019,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3887,one_piece:OP08-019,301238,301238,,788360,,788360,Munch-Munch Mutation (OP08-019),5896,,,OP08-019,mixed/unknown,0.02,0.44,0.5,0.53,0.47,,0,,,,Low,0.38,EUR,EUR,cardtrader,301238,high,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""0383a9010f85f9a4cb96a61e9454481cd3c566abe719604e2807d5b403e94999\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788360, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788360], ""validated_stored_ids"": [788360]}",,,,
5351,one_piece,Inuarashi,OP08-022,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3891,one_piece:OP08-022,301240,301240,,788361,,788361,Inuarashi (OP08-022),5896,,,OP08-022,mixed/unknown,0.4,0.76,0.5,0.84,0.77,,0,,,,Low,1.01,EUR,EUR,cardtrader,301240,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""d75378a38f4daee7e132f2a0086a90daf8fd4e3ee345116b2a78fe316c37d178\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788361, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788361], ""validated_stored_ids"": [788361]}",,,,
5352,one_piece,Concelot,OP08-024,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3894,one_piece:OP08-024,301242,301242,,788362,,788362,Concelot (OP08-024),5896,,,OP08-024,mixed/unknown,0.45,0.73,0.45,0.66,0.57,,0,,,,Low,0.63,EUR,EUR,cardtrader,301242,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""64d616ea5ae61eddfae22fab89ec3b318e87fa965134b95b26b4f25395dfdc49\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788362, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788362], ""validated_stored_ids"": [788362]}",,,,
5353,one_piece,Nekomamushi,OP08-028,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3898,one_piece:OP08-028,301248,301248,,788363,,788363,Nekomamushi (OP08-028),5896,,,OP08-028,mixed/unknown,0.49,0.58,0.52,0.49,0.75,,0,,,,Low,0.59,EUR,EUR,cardtrader,301248,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""9126d2e19fd66bc6d94a65eef6efc11acf577f9df981b1337367a1dd5c3976ff\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788363, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788363], ""validated_stored_ids"": [788363]}",,,,
5354,one_piece,Milky,OP08-032,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3903,one_piece:OP08-032,301256,301256,,788364,,788364,Milky (OP08-032),5896,,,OP08-032,mixed/unknown,0.02,3.77,4,3.93,1.64,,0,,,,Low,6.63,EUR,EUR,cardtrader,301256,low,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""f1b1c0883d7cb1012b2e323a7428622ebe8831ff2ac413d90ac41cfe731f9a5c\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788364, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788364], ""validated_stored_ids"": [788364]}",,,,
5355,one_piece,Garchu,OP08-037,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3908,one_piece:OP08-037,301340,301340,,788365,,788365,Garchu (OP08-037),5896,,,OP08-037,mixed/unknown,0.48,0.82,0.5,0.99,0.78,,0,,,,Low,2.08,EUR,EUR,cardtrader,301340,low,2026-08-28T15:00:15.994637+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""69f2148066c71fa6f5cae081cfa794823c7ac703158a774ae03d07844c5166fa\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788365, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788365], ""validated_stored_ids"": [788365]}",,,,
5356,one_piece,Atmos,OP08-040,op08p,OP-08: Two Legends Promos,en,Pre-Release Stamp,,,,3553,one_piece:OP08-040,301262,301262,,788366,,788366,Atmos (OP08-040),5896,,,OP08-040,mixed/unknown,0.9,1.73,1.97,1.48,1.09,,0,,,,Low,1.6,EUR,EUR,cardtrader,301262,high,2026-08-29T12:19:30.162830+00:00,"""{\""cardmarket_exact_candidates\"": [], \""snapshot_fingerprint\"": \""a57bb4678ffd9de4727978a554d0125239b015c20bfee7c7835e66daa598f4b1\""}""",AMBIGUOUS,Cardmarket product language/version is not provably exact,false,false,false,,,,,,,,NO_COMPARISON,,,,NO_COMPARISON,ambiguous_identity,,"{""external_provenance"": [{""exact_language"": false, ""id"": 788366, ""metadata"": {""allowed_languages"": [""en"", ""jp"", ""zh-CN"", ""kr"", ""fr""]}, ""scope"": ""mixed""}], ""scryfall_cardmarket_id"": null, ""stored_ids"": [788366], ""validated_stored_ids"": [788366]}",,,,
